HiddenUnit1Encoding,HiddenUnit2Encoding,HiddenUnit3Encoding
0.50784914118077,0.47950667271406794,0.5070676375162866
0.5077405633730521,0.4792758374228219,0.5064285412453016
0.5090286699363983,0.4804542435658931,0.5072314110551344
0.5112490832024003,0.48258193329536925,0.5090116990620782
0.5140384521737378,0.4852986934336795,0.5114041770281802
0.5171314547103192,0.4883404611227587,0.5141406615455097
0.5203442165434392,0.49152299271087635,0.5170339017048062
0.5235549889594147,0.49472306783820397,0.5199585862266523
0.5266868847603796,0.4978617310099402,0.5228343082547459
0.529694178995927,0.5008909712826352,0.525612012909043
0.5325521469015089,0.5037838041213957,0.5282639173694909
0.5352498417688005,0.506527185995102,0.530776323899366
0.5377851099451717,0.509117092577687,0.5331446388130308
0.5401612225407129,0.5115551681210022,0.535369989408846
0.542384638009781,0.513846480066754,0.537456961902866
0.5444635388826409,0.5159980350577493,0.5394121094697992
0.5464068905873468,0.5180178120560778,0.5412429818873876
0.548223848493655,0.5199141430692225,0.542957504905987
0.5499233950905046,0.5216953256460415,0.5445635922336414
0.5515141279070502,0.5233693887482744,0.5460689111084116
0.5530041451755502,0.5249439592861821,0.5474807484639052
0.5544009940362206,0.5264261940376186,0.548805942308579
0.5557116580140926,0.5278227534243816,0.5500508547836989
0.5569425684602773,0.5291398015168004,0.5512213713007076
0.5580996299506017,0.5303830219316379,0.552322915465233
0.559188253156345,0.5315576428327109,0.5533604730389429
0.5602133910372276,0.5326684666137727,0.5543386205548505
0.5611795757515744,0.5337199014257644,0.5552615557768807
0.5620909546965147,0.534715992764733,0.5561331282414966
0.562951324757983,0.5356604540362314,0.5569568688124562
0.5637641642833818,0.536556695473405,0.5577360176360369
0.5645326625672817,0.5374078510874535,0.5584735501815634
0.5652597468147719,0.5382168035234134,0.5591722012433107
0.5659481066529938,0.5389862068166776,0.5598344869001065
0.5666002163224141,0.5397185071202892,0.5604627245020147
0.5672183547111914,0.5404159615159704,0.5610590507953161
0.5678046234090297,0.541080655043968,0.561625438318428
0.5683609629581817,0.5417145160954824,0.5621637102096538
0.5688891674734181,0.5423193303116175,0.5626755535676132
0.569390897792836,0.5428967531277906,0.5631625315001183
0.5698676933093847,0.5434483210945515,0.5636260939892955
0.5703209826201765,0.5439754620962335,0.5640675876913256
0.5707520931178564,0.5444795045787592,0.5644882647792013
0.5711622596359919,0.5449616858878092,0.5648892909269569
0.5715526322489052,0.5454231598088333,0.5652717525242695
0.5719242833157133,0.5458650033912188,0.5656366632013513
0.572278213848651,0.546288223130466,0.5659849697357664
0.5726153592769773,0.5466937605744644,0.5663175574052259
0.5729365946699078,0.547082497412942,0.5666352548435635
0.5732427394749798,0.5474552601028272,0.5669388384509152
0.573534561822004,0.5478128240765855,0.5672290364035999
0.5738127824371883,0.548155917575512,0.5675065323042564
0.574078078207095,0.5484852251454404,0.5677719685083892
0.57433108542772,0.54880139082829,0.5680259491595643
0.574572402770115,0.5491050210792967,0.5682690429620173
0.5748025939905523,0.5493966874365827,0.5685017857163469
0.5750221904102042,0.549676928966896,0.5687246826412294
0.5752316931866222,0.5499462545088369,0.568938210501659
0.5754315753969366,0.550205144732657,0.5691428195620554
0.5756222839505846,0.5504540540337377,0.5693389353806722
0.5758042413475174,0.5506934122750886,0.5695269604600328
0.5759778472961798,0.550923626392644,0.5697072757666081
0.5761434802040876,0.5511450818757387,0.569880242131609
0.576301498552525,0.5513581441339028,0.570046201543567
0.5764522421657202,0.5515631597600099,0.5702054783423095
0.576596033383828,0.5517604576988236,0.5703583803229884
0.5767331781481234,0.5519503503291083,0.5705051997579701
0.576863967005991,0.5521331344666787,0.570646214343639
0.5769886760425609,0.552309092295061,0.5707816880784877
0.577107567745184,0.5524784922298067,0.5709118720782609
0.5772208918063552,0.5526415897219316,0.5710370053333805
0.5773288858701636,0.5527986280054493,0.5711573154133873
0.5774317762268816,0.5529498387935093,0.5712730191226993
0.5775297784598749,0.5530954429272402,0.5713843231115974
0.5776230980486424,0.5532356509810321,0.5714914244459885
0.577711930931445,0.5533706638276555,0.571594511139188
0.577796464030678,0.5535006731663205,0.5716937626486641
0.5778768757438649,0.5536258620165011,0.5717893503404412
0.5779533364028937,0.5537464051801155,0.5718814379236155
0.5780260087038959,0.5538624696744213,0.5719701818572294
0.5780950481099608,0.5539742151377923,0.5720557317315609
0.5781606032286906,0.5540817942103596,0.5721382306257072
0.5782228161664364,0.5541853528913324,0.5722178154431884
0.5782818228609019,0.5542850308746705,0.5722946172271539
0.5783377533936581,0.554380961864638,0.5723687614566416
0.5783907322839972,0.554473273872649,0.5724403683252289
0.5784408787654274,0.5545620894967027,0.5725095530032988
0.578488307046013,0.5546475261846003,0.5725764258850552
0.5785331265536693,0.5547296964820453,0.5726410928213267
0.5785754421674304,0.554808708266644,0.5727036553391203
0.5786153544356343,0.5548846649687411,0.5727642108488095
0.5786529597818936,0.5549576657799594,0.5728228528397782
0.5786883506996563,0.5550278058502421,0.5728796710652738
0.578721615936099,0.5550951764741405,0.5729347517171711
0.578752840666041,0.5551598652670338,0.5729881775912938
0.5787821066565149,0.5552219563319151,0.5730400282438952
0.5788094924225855,0.555281530417336,0.5730903801398524
0.5788350733749639,0.5553386650670568,0.573139306793092
0.5788589219599243,0.5553934347619097,0.5731868788997256
0.5788811077919963,0.5554459110543494,0.5732331644643411
0.578901697779872,0.5554961626961298,0.5732782289198617
0.5789207562459344,0.5555442557595173,0.5733221352413621
0.5789383450397879,0.55559025375242,0.5733649440541962
0.5789545236461456,0.5556342177277898,0.5734067137367725
0.5789693492874017,0.5556762063876283,0.5734475005182887
0.5789828770211968,0.5557162761819051,0.5734873585717157
0.5789951598332648,0.5557544814026776,0.5735263401023031
0.5790062487258275,0.555790874273683,0.5735644954318578
0.5790161928017882,0.5558255050356533,0.5736018730790357
0.5790250393449594,0.5558584220275897,0.5736385198358641
0.5790328338965427,0.5558896717642189,0.5736744808407069
0.5790396203280661,0.5559192990098353,0.5737097996478618
0.5790454409109724,0.5559473468487264,0.5737445182939754
0.5790503363830375,0.5559738567523607,0.573778677361445
0.5790543460117873,0.5559988686435099,0.5738123160389678
0.5790575076550746,0.5560224209574659,0.5738454721793862
0.5790598578189612,0.5560445507005018,0.5738781823549737
0.579061431713048,0.5560652935057213,0.57391048191029
0.5790622633033836,0.5560846836864247,0.5739424050127331
0.5790623853630756,0.5561027542871222,0.5739739847009041
0.5790618295207198,0.5561195371323091,0.5740052529308957
0.5790606263067596,0.5561350628731132,0.5740362406206085
0.5790588051978762,0.556149361031922,0.5740669776921927
0.579056394659509,0.5561624600450865,0.5740974931127084
0.5790534221865964,0.5561743873037941,0.5741278149330907
0.5790499143426268,0.5561851691931996,0.5741579703255025
0.5790458967970761,0.5561948311298978,0.5741879856191536
0.5790413943613169,0.556203397597813,0.5742178863346573
0.5790364310230639,0.5562108921825839,0.5742476972169958
0.5790310299794325,0.5562173376045098,0.5742774422671599
0.5790252136686692,0.5562227557501261,0.5743071447725241
0.5790190038006219,0.5562271677024736,0.5743368273360171
0.5790124213860034,0.5562305937701165,0.5743665119041423
0.5790054867645072,0.5562330535149698,0.5743962197939025
0.5789982196318265,0.5562345657789862,0.5744259717186767
0.5789906390656273,0.5562351487097554,0.5744557878130997
0.5789827635505217,0.5562348197850616,0.5744856876569853
0.5789746110020884,0.5562335958364456,0.5745156902983404
0.5789661987899803,0.5562314930718154,0.5745458142755074
0.5789575437601631,0.5562285270971444,0.5745760776384745
0.5789486622563194,0.5562247129372979,0.5746064979693905
0.5789395701404597,0.5562200650560231,0.5746370924023196
0.5789302828127709,0.5562145973751397,0.5746678776422697
0.5789208152307378,0.5562083232929627,0.5746988699835218
0.5789111819275684,0.5562012557019897,0.5747300853272986
0.5789013970299539,0.5561934070058843,0.5747615391987924
0.5788914742751906,0.5561847891357808,0.5747932467635838
0.5788814270276931,0.5561754135659424,0.5748252228434798
0.5788712682949215,0.5561652913287946,0.5748574819317894
0.5788610107427522,0.5561544330293607,0.5748900382080664
0.578850666710311,0.5561428488591241,0.5749229055523394
0.5788402482242951,0.5561305486093356,0.5749560975588502
0.5788297670128035,0.5561175416837933,0.574989627549324
0.5788192345186961,0.5561038371111107,0.5750235085857861
0.5788086619125035,0.5560894435564933,0.5750577534829496
0.5787980601049039,0.5560743693330451,0.5750923748201892
0.5787874397587862,0.5560586224126196,0.5751273849531165
0.5787768113009173,0.5560422104362333,0.5751627960247782
0.5787661849332282,0.556025140724058,0.5751986199764885
0.5787555706437364,0.5560074202850078,0.575234868558313
0.5787449782171191,0.5559890558259342,0.5752715533392178
0.5787344172449513,0.555970053760444,0.5753086857168994
0.5787238971356238,0.5559504202173537,0.5753462769273049
0.5787134271239527,0.5559301610487932,0.5753843380538598
0.5787030162804947,0.5559092818379697,0.5754228800364121
0.5786926735205801,0.5558877879066046,0.5754619136799068
0.5786824076130743,0.5558656843220557,0.5755014496628006
0.5786722271888799,0.5558429759041311,0.5755414985452275
0.5786621407491905,0.5558196672316102,0.5755820707769277
0.5786521566735053,0.555795762648478,0.5756231767049471
0.5786422832274158,0.5557712662698814,0.5756648265811187
0.5786325285701731,0.5557461819878208,0.5757070305693349
0.5786229007620463,0.5557205134765785,0.5757497987526187
0.5786134077714782,0.5556942641978985,0.5757931411400032
0.5786040574820509,0.5556674374059205,0.5758370676732281
0.5785948576992651,0.5556400361518785,0.5758815882332587
0.5785858161571436,0.5556120632885688,0.575926712646638
0.5785769405246661,0.5555835214745942,0.5759724506916775
0.5785682384120421,0.5555544131783933,0.576018812104493
0.5785597173768281,0.5555247406820555,0.576065806584895
0.5785513849298988,0.555494506084934,0.5761134438021376
0.5785432485412736,0.5554637113070557,0.5761617334005317
0.5785353156458112,0.555432358092338,0.5762106850049326
0.578527593648771,0.5554004480116141,0.5762603082261031
0.5785200899312543,0.5553679824654738,0.5763106126659606
0.5785128118555237,0.5553349626869216,0.5763616079227131
0.5785057667702129,0.5553013897438588,0.5764133035958876
0.5784989620154255,0.555267264541391,0.57646570929126
0.5784924049277332,0.5552325878239662,0.5765188346256864
0.5784861028450751,0.5551973601773472,0.5765726892318441
0.5784800631115617,0.5551615820304193,0.5766272827628863
0.5784742930821927,0.5551252536568384,0.5766826248970126
