HiddenUnit1Encoding,HiddenUnit2Encoding,HiddenUnit3Encoding
0.47461083608891236,0.49103271199602594,0.4762164794512072
0.47824049706034066,0.4949835275432423,0.48250551146522014
0.487958678785295,0.5053482787507902,0.4941855434678507
0.4991421516793679,0.5171879839612407,0.5068289284008541
0.5098935754787309,0.5284927949785212,0.5186844373955609
0.5195912810917311,0.5386221583266385,0.529232843199124
0.5281270336144661,0.547480863773293,0.5384365966856766
0.5355775236579878,0.5551656573257258,0.5464212126192854
0.542073022777637,0.5618255675264017,0.5533510220337094
0.5477476965959963,0.5676101340428895,0.5593842959875537
0.5527226497456789,0.5726524558436767,0.5646594809997169
0.5571017632222647,0.5770655979166381,0.5692931448687595
0.5609722727367066,0.5809437925890982,0.5733819573098635
0.5644068634928119,0.5843650635488976,0.5770057281969466
0.5674660243080629,0.5873939926286885,0.5802304054429231
0.5702002075218524,0.5900841903973966,0.5831106808224531
0.5726516654174131,0.5924803632762922,0.5856921399787891
0.5748559592483494,0.5946199932588802,0.5880129952568132
0.5768431799813716,0.596534685181661,0.5901054684527812
0.5786389295976117,0.5982512422574564,0.5919968909704135
0.5802651089437579,0.599792524544994,0.5937105799762126
0.5817405513294932,0.6011781358403477,0.5952665383848007
0.5830815337921816,0.6024249754565205,0.5966820165911945
0.5843021914467124,0.6035476836006838,0.5979719655858918
0.5854148549397781,0.6045590027625672,0.5991494044760861
0.5864303267040742,0.6054700725610697,0.600225720273206
0.5873581083079761,0.6062906716345089,0.6012109138196677
0.5882065885469953,0.6070294171772767,0.6021138026626252
0.5889831998667839,0.6076939304269224,0.6029421893282867
0.5896945491118752,0.6082909746330292,0.6037030016394797
0.5903465273546112,0.6088265706691337,0.6044024103220884
0.5909444025927743,0.6093060943863711,0.6050459280640512
0.5914928983491657,0.6097343589801238,0.6056384933489917
0.5919962606133914,0.6101156849937847,0.6061845417287941
0.592458315098514,0.6104539600751393,0.6066880666828179
0.5928825164148142,0.6107526901992677,0.6071526718036546
0.5932719904681116,0.6110150437531627,0.6075816157258567
0.5936295711544063,0.6112438896231637,0.6079778509561758
0.5939578322332881,0.6114418302227212,0.6083440575572806
0.5942591151098268,0.611611230234146,0.6086826724706417
0.5945355531308584,0.6117542417054961,0.6089959151298416
0.5947890929008463,0.6118728260361486,0.6092858099063612
0.5950215130401296,0.6119687732968203,0.6095542058408148
0.595234440740802,0.6120437192579027,0.6098027940396407
0.5954293664197643,0.6120991604408472,0.610033123057221
0.5956076567224442,0.6121364674585098,0.6102466125338413
0.5957705660924342,0.6121568968699037,0.6104445653188151
0.595919247090436,0.6121616017411429,0.6106281782739083
0.5960547596192648,0.6121516410762691,0.6107985519236584
0.5961780791893146,0.6121279882581097,0.6109566990952675
0.5962901043400778,0.6120915386195325,0.6111035526706428
0.5963916633174252,0.6120431162487876,0.6112399725562042
0.5964835200929056,0.6119834801185139,0.6113667519617354
0.5965663797998884,0.6119133296160187,0.6114846230673794
0.5966408936516404,0.6118333095422575,0.6115942621475207
0.5967076633981085,0.6117440146382478,0.6116962942114573
0.5967672453710466,0.6116459936902152,0.6117912972131904
0.5968201541610093,0.6115397532583868,0.6118798058761691
0.5968668659644542,0.6114257610688626,0.611962315173235
0.5969078216346425,0.6113044491032534,0.6120392834971907
0.5969434294660831,0.6111762164166864,0.6121111355532414
0.5969740677388454,0.6110414317112248,0.6121782650009442
0.5970000870460873,0.6109004356886663,0.6122410368701576
0.5970218124255471,0.610753543203999,0.6122997897727372
0.5970395453134857,0.6106010452384462,0.6123548379293404
0.5970535653375701,0.610443210708981,0.6124064730286036
0.5970641319634495,0.6102802881293903,0.6124549659341184
0.5970714860082402,0.6101125071363882,0.6125005682530221
0.5970758510327778,0.6099400798928818,0.6125435137785931
0.5970774346233064,0.6097632023792664,0.6125840198179829
0.5970764295722061,0.609582055582537,0.6126222884151123
0.5970730149664333,0.6093968065920399,0.6126585074777643
0.5970673571914986,0.6092076096098301,0.612692851817041
0.597059610858078,0.6090146068828437,0.6127254841065672
0.5970499196576788,0.6088179295634067,0.6127565557681278
0.5970384171531946,0.6086176985040053,0.6127862077898106
0.597025227509649,0.6084140249916908,0.6128145714821676
0.597010466169955,0.6082070114270138,0.6128417691774093
0.5969942404800852,0.6079967519519393,0.6128679148762024
0.5969766502676634,0.6077833330308037,0.6128931148462359
0.5969577883776443,0.6075668339880262,0.6129174681763623
0.5969377411684286,0.6073473275059568,0.6129410672897871
0.5969165889714801,0.6071248800859647,0.6129639984194925
0.5968944065172576,0.6068995524756068,0.6129863420488054
0.5968712633300325,0.6066714000644758,0.6130081733197854
0.5968472240939627,0.6064404732511176,0.6130295624118797
0.5968223489925922,0.6062068177832113,0.6130505748930994
0.5967966940237731,0.6059704750730254,0.613071272045786
0.5967703112918509,0.6057314824900046,0.6130917111688697
0.5967432492788021,0.6054898736321934,0.6131119458583741
0.5967155530958841,0.6052456785780681,0.6131320262677791
0.5966872647172361,0.6049989241202237,0.6131519993497304
0.5966584231967531,0.6047496339822542,0.613171909080468
0.5966290648694608,0.604497829020058,0.6131917966682386
0.5965992235385181,0.6042435274087032,0.613211700746861
0.5965689306488937,0.6039867448159105,0.6132316575555264
0.5965382154486796,0.6037274945631189,0.6132517011058279
0.5965071051389356,0.6034657877750362,0.6132718633369447
0.5964756250128906,0.6032016335185053,0.6132921742598348
0.5964437985852623,0.6029350389314526,0.6133126620912234
0.5964116477124064,0.6026660093426344,0.6133333533781216
0.5963791927039471,0.6023945483828375,0.6133542731135496
0.5963464524264988,0.6021206580881465,0.6133754448440936
0.5963134444000388,0.6018443389958429,0.6133968907698772
0.5962801848874548,0.6015655902334623,0.6134186318374852
0.5962466889777486,0.6012844096014942,0.6134406878263403
0.5962129706633467,0.6010007936501779,0.6134630774289962
0.5961790429119311,0.6007147377508112,0.6134858183257751
0.5961449177331792,0.6004262361619621,0.6135089272541497
0.5961106062407674,0.6001352820909439,0.6135324200732404
0.5960761187099742,0.5998418677508872,0.6135563118237682
0.5960414646311905,0.5995459844137214,0.613580616783785
0.5960066527596214,0.5992476224593545,0.6136053485204759
0.5959716911614495,0.5989467714213174,0.6136305199383086
0.5959365872567042,0.5986434200291253,0.6136561433237849
0.5959013478590656,0.5983375562475841,0.6136822303870313
0.5958659792128208,0.5980291673132617,0.6137087923004507
0.5958304870271668,0.5977182397683191,0.6137358397346363
0.5957948765080434,0.5974047594918921,0.6137633828917418
0.5957591523876731,0.5970887117291941,0.6137914315364821
0.5957233189519596,0.5967700811185019,0.6138199950249293
0.5956873800658983,0.5964488517161746,0.6138490823312573
0.595651339197133,0.5961250070198432,0.6138787020725759
0.5956151994377894,0.5957985299899039,0.6139088625319864
0.5955789635247009,0.5954694030694331,0.6139395716799837
0.5955426338581395,0.5951376082026372,0.6139708371943141
0.5955062125191541,0.5948031268519427,0.6140026664783997
0.5954697012856107,0.5944659400138234,0.6140350666784252
0.5954331016470246,0.5941260282334563,0.6140680446991788
0.5953964148182657,0.5937833716182898,0.6141016072187342
0.5953596417522149,0.5934379498506038,0.6141357607020503
0.5953227831514433,0.5930897421991368,0.6141705114135654
0.5952858394789777,0.5927387275298447,0.6142058654288511
0.5952488109682191,0.5923848843158606,0.6142418286453921
0.5952116976320667,0.5920281906467105,0.6142784067925503
0.5951744992713033,0.5916686242368452,0.6143156054407681
0.5951372154822933,0.591306162433536,0.6143534300100624
0.5950998456640345,0.5909407822241877,0.6143918857778571
0.5950623890246134,0.5905724602431117,0.6144309778861975
0.5950248445870973,0.5902011727778009,0.6144707113483904
0.5949872111949057,0.5898268957747504,0.6145110910551037
0.5949494875166927,0.5894496048448574,0.6145521217799661
0.5949116720507733,0.589069275268438,0.6145938081846966
0.5948737631291235,0.5886858819998926,0.6146361548237959
0.5948357589209825,0.5882993996720506,0.614679166148829
0.5947976574360819,0.5879098026002264,0.6147228465123239
0.5947594565275282,0.5875170647860096,0.614767200171312
0.5947211538943566,0.5871211599208186,0.6148122312905346
0.5946827470837833,0.5867220613892409,0.6148579439453347
0.594644233493169,0.5863197422721834,0.6149043421242548
0.5946056103717169,0.5859141753498542,0.6149514297313602
0.5945668748219198,0.5855053331045958,0.614999210588303
0.5945280238007707,0.5850931877235919,0.6150476884361453
0.5944890541207546,0.5846777111014624,0.6150968669369538
0.5944499624506316,0.5842588748427687,0.6151467496751808
0.5944107453160271,0.5838366502644436,0.615197340158846
0.594371399099838,0.5834110083981607,0.6152486418205273
0.5943319200424676,0.5829819199926636,0.6153006580181755
0.5942923042418985,0.5825493555160639,0.6153533920357598
0.5942525476536141,0.5821132851581279,0.6154068470837575
0.5942126460903753,0.5816736788325614,0.6154610262994915
0.5941725952218629,0.5812305061793079,0.6155159327473296
0.5941323905741921,0.5807837365668745,0.6155715694187488
0.5940920275293065,0.5803333390946936,0.6156279392322734
0.5940515013242581,0.5798792825955399,0.6156850450332941
0.5940108070503796,0.5794215356380065,0.6157428895937724
0.5939699396523546,0.5789600665290581,0.6158014756118375
0.5939288939271922,0.5784948433166707,0.6158608057112802
0.5938876645231081,0.5780258337925672,0.6159208824409493
0.593846245938321,0.5775530054950644,0.6159817082740533
0.5938046325197653,0.577076325712038,0.6160432856073733
0.593762818461725,0.5765957614840199,0.6161056167603914
0.5937207978043942,0.576111279607437,0.6161687039743358
0.5936785644323671,0.5756228466380033,0.6162325494111467
0.5936361120730579,0.575130428894275,0.6162971551523694
0.5935934342950593,0.5746339924613811,0.6163625231979716
0.5935505245064381,0.5741335031949389,0.616428655465092
0.5935073759529726,0.5736289267251664,0.616495553786721
0.5934639817163342,0.5731202284612019,0.6165632199103165
0.5934203347122153,0.5726073735956425,0.6166316554963548
0.5933764276884075,0.5720903271093117,0.6167008621168222
0.5933322532228293,0.5715690537762691,0.6167708412536447
0.5932878037215091,0.5710435181690711,0.6168415942970616
0.5932430714165231,0.5705136846642967,0.6169131225439423
0.5931980483638906,0.5699795174483495,0.6169854271960468
0.5931527264414292,0.5694409805235451,0.6170585093582341
0.5931070973465716,0.5688980377145004,0.6171323700366185
0.5930611525941457,0.5683506526748338,0.6172070101366729
0.5930148835141189,0.5677987888941897,0.6172824304612838
0.5929682812493103,0.5672424097056,0.617358631708757
0.5929213367530705,0.5666814782931963,0.617435614470774
0.5928740407869322,0.5661159577002834,0.6175133792303037
0.5928263839182317,0.565545810837791,0.6175919263594654
0.5927783565177047,0.5649710004931139,0.6176712561173487
0.5927299487570569,0.5643914893393566,0.6177513686477877
0.5926811506065102,0.5638072399449963,0.6178322639770923
0.5926319518323294,0.5632182147839768,0.6179139420117361
0.592582341994327,0.562624376246251,0.6179964025360035
0.5925323104433505,0.5620256866487836,0.6180796452095938
0.5924818463187529,0.5614221082470321,0.6181636695651874
0.5924309385458487,0.56081360324692,0.6182484750059704
0.5923795758333562,0.5602001338173179,0.6183340608031213
0.5923277466708292,0.5595816621030498,0.6184204260932604
0.5922754393260786,0.5589581502384395,0.618507569875862
0.5922226418425871,0.5583295603614149,0.6185954910106295
0.5921693420369183,0.5576958546281862,0.6186841882148376
0.5921155274961223,0.5570569952285159,0.6187736600606386
0.5920611855751393,0.556412944401599,0.6188639049723362
0.5920063033942058,0.5557636644525681,0.6189549212236287
0.5919508678362612,0.5551091177696449,0.6190467069348193
0.5918948655443629,0.5544492668419554,0.6191392600699991
0.5918382829191059,0.5537840742780262,0.6192325784341999
0.5917811061160565,0.5531135028249825,0.6193266596705227
0.5917233210431954,0.5524375153884657,0.6194215012572386
0.591664913358378,0.551756075053291,0.6195171005048684
0.5916058684668148,0.551069145104864,0.6196134545532375
0.5915461715185697,0.5503766890513762,0.6197105603685132
0.5914858074060858,0.5496786706468002,0.6198084147402232
0.5914247607617371,0.5489750539147031,0.6199070142782561
0.5913630159554119,0.5482658031729021,0.6200063554098509
0.5913005570921298,0.5475508830589769,0.620106434376573
0.5912373680096972,0.5468302585566679,0.6202072472312807
0.5911734322764035,0.5461038950231718,0.6203087898350875
0.5911087331887637,0.5453717582173644,0.6204110578543179
0.5910432537693086,0.5446338143289642,0.6205140467574645
0.5909769767644298,0.5438900300086638,0.6206177518121466
0.5909098846422824,0.5431403723992458,0.6207221680820764
0.5908419595907477,0.5423848091677065,0.6208272904240318
0.5907731835154652,0.5416233085384087,0.620933113484846
0.5907035380379334,0.5408558393272823,0.6210396316984117
0.590633004493689,0.5400823709770972,0.621146839282709
0.5905615639305657,0.5393028735938242,0.6212547302368587
0.59048919710704,0.5385173179841096,0.6213632983382078
0.5904158844906698,0.5377256756938794,0.6214725371394503
0.5903416062566288,0.5369279190480953,0.6215824399657909
0.590266342286346,0.5361240211916816,0.6216929999121557
0.5901900721662522,0.5353139561316415,0.6218042098404574
0.5901127751866445,0.5344976987803816,0.6219160623769202
0.5900344303406699,0.5336752250002634,0.6220285499094725
0.5899550163234385,0.5328465116493984,0.6221416645852136
0.5898745115312705,0.5320115366287038,0.6222553983079625
0.5897928940610858,0.5311702789302352,0.6223697427358972
0.5897101417099411,0.5303227186868115,0.6224846892792923
0.5896262319747226,0.5294688372229465,0.6226002290983651
0.5895411420520036,0.5286086171071004,0.622716353101237
0.5894548488380699,0.5277420422052631,0.622833051942025
0.589367328929125,0.5268690977358826,0.6229503160190677
0.5892785586216818,0.525989770326146,0.6230681354733025
0.5891885139131462,0.5251040480696233,0.6231865001868021
0.5890971705026044,0.5242119205852822,0.6233053997814837
0.5890045037918197,0.5233133790778776,0.6234248236180038
0.5889104888864479,0.5224084163997219,0.6235447607948528
0.5888151005974789,0.5214970271138384,0.6236652001476614
0.588718313442914,0.5205792075584978,0.6237861302487369
0.5886201016496875,0.5196549559131378,0.6239075394068422
0.5885204391558388,0.5187242722656624,0.6240294156672357
0.5884192996129481,0.5177871586811149,0.6241517468119879
0.5883166563888385,0.5168436192717185,0.6242745203605954
0.588212482570558,0.515893660268274,0.6243977235709066
0.5881067509676478,0.5149372900929027,0.6245213434403838
0.587999434115704,0.5139745194331186,0.6246453667077195
0.5878905042802444,0.5130053613172147,0.6247697798548287
0.587779933460884,0.5120298311909414,0.6248945691092403
